file,label
vid_00001_00001.avi,0
vid_00001_00002.avi,0
vid_00001_00003.avi,0
vid_00001_00004.avi,0
vid_00001_00005.avi,0
vid_00002_00001.avi,0
vid_00002_00002.avi,0
vid_00002_00003.avi,0
vid_00002_00004.avi,0
vid_00002_00005.avi,0
vid_00003_00001.avi,0
vid_00003_00002.avi,0
vid_00003_00003.avi,0
vid_00003_00004.avi,0
vid_00003_00005.avi,0
vid_00004_00001.avi,0
vid_00004_00002.avi,0
vid_00004_00003.avi,0
vid_00004_00004.avi,0
vid_00004_00005.avi,0
vid_00005_00001.avi,0
vid_00005_00002.avi,0
vid_00005_00003.avi,0
vid_00005_00004.avi,0
vid_00005_00005.avi,0
vid_00005_00006.avi,0
vid_00005_00007.avi,0
vid_00005_00008.avi,0
vid_00006_00001.avi,0
vid_00006_00002.avi,0
vid_00006_00003.avi,0
vid_00006_00004.avi,0
vid_00006_00005.avi,0
vid_00007_00001.avi,0
vid_00007_00002.avi,0
vid_00007_00003.avi,0
vid_00007_00004.avi,0
vid_00007_00005.avi,0
vid_00008_00001.avi,0
vid_00008_00002.avi,0
vid_00008_00003.avi,0
vid_00008_00004.avi,0
vid_00008_00005.avi,0
vid_00009_00001.avi,0
vid_00009_00002.avi,0
vid_00009_00003.avi,0
vid_00009_00004.avi,0
vid_00009_00005.avi,0
vid_00010_00001.avi,0
vid_00010_00002.avi,0
vid_00010_00003.avi,0
vid_00010_00004.avi,0
vid_00010_00005.avi,0
vid_00011_00001.avi,0
