file,label
vid_00163_00001.mp4,1
vid_00163_00002.mp4,1
vid_00163_00003.mp4,1
vid_00163_00004.mp4,1
vid_00164_00001.mp4,1
vid_00164_00002.mp4,1
vid_00165_00001.mp4,1
vid_00165_00002.mp4,1
vid_00166_00001.mp4,1
vid_00166_00002.mp4,1
vid_00166_00003.mp4,1
vid_00166_00004.mp4,1
vid_00167_00001.mp4,1
vid_00167_00002.mp4,1
vid_00167_00003.mp4,1
vid_00168_00001.mp4,1
vid_00168_00002.mp4,1
vid_00168_00003.mp4,1
vid_00168_00004.mp4,1
vid_00168_00005.mp4,1
vid_00169_00001.mp4,1
vid_00169_00002.mp4,1
vid_00169_00003.mp4,1
vid_00169_00004.mp4,1
vid_00169_00005.mp4,1
vid_00170_00001.mp4,1
vid_00170_00002.mp4,1
vid_00170_00003.mp4,1
vid_00170_00004.mp4,1
vid_00170_00005.mp4,1
vid_00172_00001.mp4,1
vid_00172_00002.mp4,1
vid_00172_00003.mp4,1
vid_00172_00004.mp4,1
vid_00173_00001.MOV,1
vid_00175_00001.MOV,1
vid_00175_00002.MOV,1
vid_00176_00001.mov,1
vid_00177_00001.MOV,1
vid_00177_00002.MOV,1
vid_00178_00001.MOV,1
vid_00179_00001.mov,1
vid_00179_00002.mov,1
vid_00180_00001.MOV,1
vid_00180_00002.MOV,1
vid_00180_00003.MOV,1
vid_00180_00004.MOV,1
vid_00181_00001.MOV,1
vid_00181_00002.MOV,1
vid_00181_00003.MOV,1
vid_00182_00001.MOV,1
vid_00182_00002.MOV,1
vid_00182_00003.MOV,1
vid_00183_00001.MOV,1
vid_00183_00002.MOV,1
vid_00183_00003.MOV,1
vid_00184_00001.MOV,1
vid_00184_00002.MOV,1
vid_00185_00001.MOV,1
vid_00186_00001.MOV,1
vid_00186_00002.MOV,1
vid_00186_00003.MOV,1
vid_00186_00004.MOV,1
vid_00187_00001.MOV,1
vid_00187_00002.MOV,1
vid_00188_00001.MOV,1
vid_00188_00002.MOV,1
vid_00189_00001.MOV,1
vid_00190_00001.MOV,1
vid_00190_00002.MOV,1
vid_00191_00001.MOV,1
vid_00193_00001.MOV,1
vid_00193_00002.MOV,1
vid_00193_00003.MOV,1
vid_00193_00004.MOV,1
vid_00194_00001.MOV,1
vid_00194_00002.MOV,1
vid_00194_00003.MOV,1
vid_00195_00001.mp4,1
vid_00195_00002.mp4,1
vid_00195_00003.mp4,1
vid_00195_00004.mp4,1
vid_00195_00005.mp4,1
vid_00195_00006.mp4,1
vid_00196_00001.mp4,0
vid_00196_00002.mp4,0
vid_00196_00003.mp4,1
vid_00196_00004.mp4,1
vid_00196_00005.mp4,1
vid_00196_00006.mp4,1
vid_00196_00007.mp4,1
vid_00196_00008.mp4,1
vid_00196_00009.mp4,0
vid_00196_00010.mp4,0
vid_00196_00011.mp4,1
vid_00196_00012.mp4,1
vid_00196_00013.mp4,1
vid_00196_00014.mp4,1
vid_00196_00015.mp4,0
vid_00196_00016.mp4,0
vid_00197_00001.mp4,1
vid_00197_00002.mp4,1
vid_00198_00001.mp4,1
vid_00198_00002.mp4,1
vid_00199_00001.mp4,1
vid_00199_00002.mp4,1
vid_00200_00001.mp4,1
vid_00200_00002.mp4,1
vid_00201_00001.mp4,1
vid_00201_00002.mp4,1
vid_00201_00003.mp4,1
vid_00201_00004.mp4,1
vid_00201_00005.mp4,1
vid_00201_00006.mp4,1
vid_00202_00001.avi,1
vid_00202_00002.avi,0
vid_00202_00003.avi,0
vid_00202_00004.avi,0
vid_00202_00005.avi,1
vid_00202_00006.avi,1
vid_00202_00007.avi,1
vid_00202_00008.avi,1
vid_00202_00009.avi,1
vid_00202_00010.avi,1
vid_00202_00011.avi,1
vid_00202_00012.avi,1
vid_00202_00013.avi,1
vid_00202_00014.avi,0
vid_00202_00015.avi,0
vid_00203_00001.mp4,1
vid_00203_00002.mp4,1
vid_00203_00003.mp4,1
vid_00203_00004.mp4,1
vid_00203_00005.mp4,1
vid_00203_00006.mp4,1
vid_00204_00001.avi,0
vid_00204_00002.avi,0
vid_00204_00003.avi,1
vid_00204_00004.avi,0
vid_00204_00005.avi,0
vid_00204_00006.avi,0
vid_00204_00007.avi,1
vid_00204_00008.avi,0
vid_00204_00009.avi,0
vid_00204_00010.avi,1
vid_00204_00011.avi,0
vid_00204_00012.avi,0
vid_00204_00013.avi,1
vid_00204_00014.avi,0
vid_00205_00001.mp4,0
vid_00205_00002.mp4,0
vid_00205_00003.mp4,1
vid_00205_00004.mp4,1
vid_00205_00005.mp4,1
vid_00205_00006.mp4,1
vid_00205_00007.mp4,1
vid_00206_00001.avi,0
vid_00206_00002.avi,0
vid_00206_00003.avi,0
vid_00206_00004.avi,0
vid_00206_00005.avi,0
vid_00206_00006.avi,0
vid_00206_00007.avi,1
vid_00206_00008.avi,1
vid_00206_00009.avi,0
vid_00206_00010.avi,1
vid_00206_00011.avi,1
vid_00206_00012.avi,1
vid_00206_00013.avi,0
vid_00206_00014.avi,0
vid_00206_00015.avi,0
vid_00206_00016.avi,0
vid_00206_00017.avi,0
vid_00207_00001.avi,0
vid_00207_00002.avi,0
vid_00207_00003.avi,1
vid_00207_00004.avi,1
vid_00207_00005.avi,1
vid_00207_00006.avi,1
vid_00207_00007.avi,0
vid_00207_00008.avi,0
vid_00207_00009.avi,0
vid_00207_00010.avi,0
vid_00207_00011.avi,0
vid_00207_00012.avi,0
vid_00207_00013.avi,0
vid_00207_00014.avi,0
vid_00207_00015.avi,0
vid_00207_00016.avi,0
vid_00207_00017.avi,0
vid_00207_00018.avi,0
vid_00208_00001.mp4,1
vid_00208_00002.mp4,1
vid_00208_00003.mp4,1
vid_00208_00004.mp4,1
vid_00208_00005.mp4,1
vid_00209_00001.avi,0
vid_00209_00002.avi,1
vid_00209_00003.avi,1
vid_00209_00004.avi,1
vid_00209_00005.avi,1
vid_00209_00006.avi,1
vid_00209_00007.avi,1
vid_00209_00008.avi,0
vid_00209_00009.avi,0
vid_00209_00010.avi,0
vid_00209_00011.avi,0
vid_00209_00012.avi,0
vid_00210_00001.avi,0
vid_00210_00002.avi,0
vid_00210_00003.avi,0
vid_00210_00004.avi,0
vid_00210_00005.avi,1
vid_00210_00006.avi,0
vid_00210_00007.avi,0
vid_00210_00008.avi,0
vid_00210_00009.avi,0
vid_00210_00010.avi,0
vid_00210_00011.avi,0
vid_00210_00012.avi,0
vid_00210_00013.avi,0
vid_00210_00014.avi,0
vid_00210_00015.avi,0
vid_00210_00016.avi,0
vid_00210_00017.avi,0
vid_00210_00018.avi,1
vid_00210_00019.avi,1
vid_00210_00020.avi,1
vid_00210_00021.avi,1
vid_00210_00022.avi,1
vid_00210_00023.avi,0
vid_00210_00024.avi,0
vid_00210_00025.avi,0
vid_00210_00026.avi,0
vid_00211_00001.avi,0
vid_00211_00002.avi,0
vid_00211_00003.avi,0
vid_00211_00004.avi,0
vid_00211_00005.avi,0
vid_00211_00006.avi,0
vid_00211_00007.avi,0
vid_00211_00008.avi,1
vid_00211_00009.avi,1
vid_00211_00010.avi,1
vid_00211_00011.avi,1
vid_00211_00012.avi,1
vid_00211_00013.avi,1
vid_00211_00014.avi,1
vid_00211_00015.avi,0
vid_00211_00016.avi,0
vid_00211_00017.avi,0
vid_00212_00001.mp4,1
vid_00212_00002.mp4,1
vid_00212_00003.mp4,1
vid_00213_00001.avi,1
vid_00213_00002.avi,1
vid_00213_00003.avi,1
vid_00213_00004.avi,1
vid_00213_00005.avi,1
vid_00213_00006.avi,1
vid_00213_00007.avi,1
vid_00213_00008.avi,0
vid_00213_00009.avi,0
vid_00214_00001.mp4,1
vid_00214_00002.mp4,1
vid_00215_00001.mp4,0
vid_00215_00002.mp4,1
vid_00215_00003.mp4,1
vid_00215_00004.mp4,1
vid_00215_00005.mp4,1
vid_00215_00006.mp4,1
vid_00216_00001.mp4,1
vid_00216_00002.mp4,1
vid_00216_00003.mp4,1
vid_00216_00004.mp4,1
vid_00216_00005.mp4,1
vid_00216_00006.mp4,1
vid_00217_00001.mp4,1
vid_00217_00002.mp4,1
vid_00217_00003.mp4,1
vid_00217_00004.mp4,1
vid_00217_00005.mp4,1
vid_00218_00001.mp4,1
vid_00218_00002.mp4,1
vid_00218_00003.mp4,1
vid_00218_00004.mp4,1
vid_00218_00005.mp4,1
vid_00219_00001.mp4,1
vid_00219_00002.mp4,1
